basis_index,fro_norm,l1_sum,mean_abs,max_abs,swap_cosine,swap_delta_l1_mean,diag_block_mass_ratio,offdiag_block_mass_ratio,around_left_left_mass_ratio,around_right_right_mass_ratio,mouth_left_left_mass_ratio,mouth_right_right_mass_ratio,around_lr_cross_mass_ratio,mouth_lr_cross_mass_ratio,around_to_mouth_mass_ratio
0,1.0,37.120731353759766,0.002621335443109274,0.06622816622257233,-0.007609594147652388,0.004871079232543707,0.23928516016405427,0.7607148347494637,0.015076493920957564,0.03072452282226723,0.12613530477662663,0.06734883864420284,0.02496055893817932,0.1401452996068758,0.5956089762044086
1,1.0,33.90399932861328,0.0023941812105476856,0.07569606602191925,0.030197467654943466,0.0044202604331076145,0.2955129307315063,0.7044871726980038,0.018964737756467072,0.023354035205139984,0.07223225866567137,0.18096189910422789,0.03145973788217353,0.26973341328920997,0.40329402152662025
2,1.0000001192092896,32.804649353027344,0.002316548954695463,0.10240998864173889,-0.0904623493552208,0.004358104895800352,0.20393902766454144,0.7960608902675484,0.02333367905684188,0.021237824345101904,0.05346063413724314,0.10590689012535452,0.047915451471065844,0.15907307180812646,0.5890723669883561
