point_id,axis_position
0,-2.799999952316284
1,-2.490105628967285
2,-1.6756095886230469
3,-0.6747496724128723
4,-3.5021565508719377e-11
5,0.6747497916221619
6,1.6756095886230469
7,2.490105628967285
8,2.799999952316284
9,2.490105628967285
10,1.6756095886230469
11,0.6747497916221619
12,-3.5021565508719377e-11
13,-0.6747496724128723
14,-1.6756095886230469
15,-2.490105628967285
