group_id,subject,dataset_name,dataset_label,side_label,side_label_name,side_coeff_mean,side_coeff_abs_mean,side_recon_l1_mean,usage_b0,rep_b0,usage_b1,rep_b1,usage_b2,rep_b2
IMR:00301:x:group011,00301,IMR,0,0,Left,19.35063362121582,19.35063362121582,0.12131387740373611,5.572506779571995e-06,0.00010783153993543237,3.993316931882873e-05,0.000772732135374099,0.9999544620513916,19.34975242614746
IMR:00305:x:group012,00305,IMR,0,0,Left,18.810752868652344,18.810752868652344,0.11792745441198349,7.966438715811819e-06,0.00014985470625106245,5.2577797760022804e-05,0.0009890279034152627,0.9999394416809082,18.809614181518555
IMR:00310:x:group014,00310,IMR,0,0,Left,22.007192611694336,22.007192611694336,0.13797321915626526,1.013701080410101e-06,2.230871541542001e-05,1.0230210136796813e-05,0.00022513821022585034,0.9999887943267822,22.006946563720703
IMR:00312:x:group015,00312,IMR,0,0,Left,22.63188362121582,22.63188362121582,0.1418900340795517,7.64411197451409e-07,1.730006442812737e-05,7.899080628703814e-06,0.00017877107893582433,0.9999912977218628,22.63168716430664
IMR:00321:x:group016,00321,IMR,0,0,Left,24.172760009765625,24.172760009765625,0.1515512764453888,2.6855252599489177e-07,6.491655767604243e-06,3.447899644015706e-06,8.33452504593879e-05,0.9999963045120239,24.172670364379883
IMR:00323:x:group017,00323,IMR,0,0,Left,18.928237915039062,18.928237915039062,0.1186644658446312,7.122293027350679e-06,0.00013481244968716055,4.937480844091624e-05,0.0009345781290903687,0.9999434947967529,18.927167892456055
IMR:00327:x:group018,00327,IMR,0,2,Right,-0.09999199211597443,0.09999199211597443,0.00031092422432266176,0.24098968505859375,-0.024097038432955742,0.31881922483444214,-0.03187936916947365,0.4401911199092865,-0.044015586376190186
IMR:00330:x:group019,00330,IMR,0,2,Right,-0.08610394597053528,0.08610394597053528,0.0002373638708377257,0.33210429549217224,-0.028595490381121635,0.2988608479499817,-0.0257330983877182,0.36903485655784607,-0.03177535906434059
IMR:00337:x:group020,00337,IMR,0,2,Right,-0.0754140093922615,0.0754140093922615,0.00020678802684415132,0.32971519231796265,-0.02486514486372471,0.30375662446022034,-0.022907504811882973,0.3665282130241394,-0.027641361579298973
IMR:00338:x:group021,00338,IMR,0,2,Right,0.016728665679693222,0.016728665679693222,4.633080243365839e-05,0.31595224142074585,0.005285459570586681,0.3114734888076782,0.005210536066442728,0.3725742697715759,0.0062326705083251
IMR:00341:x:group022,00341,IMR,0,2,Right,-0.709629237651825,0.709629237651825,0.0019970613066107035,0.2929045259952545,-0.20785361528396606,0.324648916721344,-0.2303803563117981,0.3824465274810791,-0.2713952362537384
IMR:00343:x:group023,00343,IMR,0,2,Right,-0.09092548489570618,0.09092548489570618,0.00024829545873217285,0.32848241925239563,-0.029867423698306084,0.3069606125354767,-0.027910541743040085,0.3645569384098053,-0.03314751759171486
IMR:00344:x:group024,00344,IMR,0,2,Right,0.40773478150367737,0.40773478150367737,0.0012305804993957281,0.2851199209690094,0.1162533089518547,0.2946135997772217,0.1201242133975029,0.4202664792537689,0.17135725915431976
IMR:00345:x:group025,00345,IMR,0,2,Right,0.0479009710252285,0.0479009710252285,0.00013555567420553416,0.313136488199234,0.014999541454017162,0.30304455757141113,0.014516128227114677,0.38381895422935486,0.018385300412774086
IMR:00346:x:group026,00346,IMR,0,2,Right,-0.01495729573071003,0.01495729573071003,4.1660172428237274e-05,0.32136714458465576,-0.004806783515959978,0.30358263850212097,-0.004540775436908007,0.37505021691322327,-0.005609736777842045
IMR:00350:x:group027,00350,IMR,0,1,Normal,-3.4709322452545166,3.4709322452545166,0.009861741214990616,0.1963166743516922,-0.6814018487930298,0.4092717170715332,-1.4205543994903564,0.39441168308258057,-1.3689762353897095
IMR:00351:x:group028,00351,IMR,0,1,Normal,-2.508575201034546,2.508575201034546,0.007008396089076996,0.23745614290237427,-0.595676600933075,0.3797721564769745,-0.9526870250701904,0.38277170062065125,-0.9602115750312805
IMR:00352:x:group029,00352,IMR,0,1,Normal,1.3736495971679688,1.3736495971679688,0.005116300191730261,0.20605358481407166,0.2830454111099243,0.23945830762386322,0.3289318084716797,0.5544880628585815,0.76167231798172
IMR:00369:x:group030,00369,IMR,0,0,Left,9.56957721710205,9.56957721710205,0.059467677026987076,0.002501531969755888,0.023938603699207306,0.006395224016159773,0.06119959056377411,0.9911032915115356,9.484439849853516
