dataset_name,dataset_label,subject,group_id,group_frame_idx,window_idx,prev_window_idx,side_label,side_label_name,basis_global_index,basis_name,branch,level_index,level_name,local_basis_index,raw_coeff_column,usage,raw_coeff,activation,decoded_index_local,decoded_index_global,argmax_usage_index_local,argmax_usage_index_global,is_decoded_basis,is_argmax_usage_basis,start_frame,end_frame,side,score,label_5class,matrix_size,deleted_x,deleted_y
IMR,0,00275,IMR:00275:x:group052,0,5,4,1,Normal,4,free_b4,free,1.0,free_level1,2,free_coeff_l1,0.0,0.9800705909729004,0.0,0.0,2.0,0,2,0.0,0,100,120,0,0,2,341,0,0
IMR,0,00275,IMR:00275:x:group052,0,5,4,1,Normal,5,free_b5,free,1.0,free_level1,3,free_coeff_l1,0.28884565830230713,0.9800705909729004,-0.11049863696098328,0.0,2.0,0,2,0.0,0,100,120,0,0,2,341,0,0
IMR,0,00275,IMR:00275:x:group052,0,5,4,1,Normal,6,free_b6,free,1.0,free_level1,4,free_coeff_l1,0.08988485485315323,0.9800705909729004,0.5735252499580383,0.0,2.0,0,2,0.0,0,100,120,0,0,2,341,0,0
IMR,0,00275,IMR:00275:x:group052,0,5,4,1,Normal,7,free_b7,free,1.0,free_level1,5,free_coeff_l1,0.24344848096370697,0.9800705909729004,1.5533634424209595,0.0,2.0,0,2,0.0,0,100,120,0,0,2,341,0,0
IMR,0,00275,IMR:00275:x:group052,0,5,4,1,Normal,8,side_b0,side,,side,0,side_coeff,0.7973108887672424,11.552294731140137,21.995811462402344,,,0,8,,1,100,120,0,0,2,341,0,0
IMR,0,00275,IMR:00275:x:group052,0,5,4,1,Normal,9,side_b1,side,,side,1,side_coeff,0.1945260614156723,11.552294731140137,12.916685104370117,,,0,8,,0,100,120,0,0,2,341,0,0
IMR,0,00275,IMR:00275:x:group052,0,5,4,1,Normal,10,side_b2,side,,side,2,side_coeff,0.008163080550730228,11.552294731140137,-0.25561171770095825,,,0,8,,0,100,120,0,0,2,341,0,0
IMR,0,00276,IMR:00276:x:group053,0,5,4,2,Right,0,free_b0,free,0.0,free_level0,0,free_coeff_l0,0.21842515468597412,0.13062308728694916,0.5451751351356506,1.0,1.0,1,1,0.0,0,100,120,1,2,4,341,0,0
IMR,0,00276,IMR:00276:x:group053,0,5,4,2,Right,1,free_b1,free,0.0,free_level0,1,free_coeff_l0,0.7815747857093811,0.13062308728694916,-0.1533060073852539,1.0,1.0,1,1,1.0,1,100,120,1,2,4,341,0,0
IMR,0,00276,IMR:00276:x:group053,0,5,4,2,Right,2,free_b2,free,1.0,free_level1,0,free_coeff_l1,0.2977861762046814,0.9800705909729004,0.8405078053474426,0.0,2.0,0,2,1.0,1,100,120,1,2,4,341,0,0
IMR,0,00276,IMR:00276:x:group053,0,5,4,2,Right,3,free_b3,free,1.0,free_level1,1,free_coeff_l1,0.08003482967615128,0.9800705909729004,0.08331374824047089,0.0,2.0,0,2,0.0,0,100,120,1,2,4,341,0,0
IMR,0,00276,IMR:00276:x:group053,0,5,4,2,Right,4,free_b4,free,1.0,free_level1,2,free_coeff_l1,0.0,0.9800705909729004,0.0,0.0,2.0,0,2,0.0,0,100,120,1,2,4,341,0,0
IMR,0,00276,IMR:00276:x:group053,0,5,4,2,Right,5,free_b5,free,1.0,free_level1,3,free_coeff_l1,0.28884565830230713,0.9800705909729004,-0.11049863696098328,0.0,2.0,0,2,0.0,0,100,120,1,2,4,341,0,0
IMR,0,00276,IMR:00276:x:group053,0,5,4,2,Right,6,free_b6,free,1.0,free_level1,4,free_coeff_l1,0.08988485485315323,0.9800705909729004,0.5735252499580383,0.0,2.0,0,2,0.0,0,100,120,1,2,4,341,0,0
IMR,0,00276,IMR:00276:x:group053,0,5,4,2,Right,7,free_b7,free,1.0,free_level1,5,free_coeff_l1,0.24344848096370697,0.9800705909729004,1.5533634424209595,0.0,2.0,0,2,0.0,0,100,120,1,2,4,341,0,0
IMR,0,00276,IMR:00276:x:group053,0,5,4,2,Right,8,side_b0,side,,side,0,side_coeff,0.6782906651496887,-11.868056297302246,10.785237312316895,,,0,8,,1,100,120,1,2,4,341,0,0
IMR,0,00276,IMR:00276:x:group053,0,5,4,2,Right,9,side_b1,side,,side,1,side_coeff,0.001180829363875091,-11.868056297302246,0.042289331555366516,,,0,8,,0,100,120,1,2,4,341,0,0
IMR,0,00276,IMR:00276:x:group053,0,5,4,2,Right,10,side_b2,side,,side,2,side_coeff,0.32052841782569885,-11.868056297302246,-46.431697845458984,,,0,8,,0,100,120,1,2,4,341,0,0
IMR,0,00277,IMR:00277:x:group054,0,5,4,2,Right,0,free_b0,free,0.0,free_level0,0,free_coeff_l0,0.21842515468597412,0.13062308728694916,0.5451751351356506,1.0,1.0,1,1,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00277,IMR:00277:x:group054,0,5,4,2,Right,1,free_b1,free,0.0,free_level0,1,free_coeff_l0,0.7815747857093811,0.13062308728694916,-0.1533060073852539,1.0,1.0,1,1,1.0,1,100,120,1,1,3,341,0,0
IMR,0,00277,IMR:00277:x:group054,0,5,4,2,Right,2,free_b2,free,1.0,free_level1,0,free_coeff_l1,0.2977861762046814,0.9800705909729004,0.8405078053474426,0.0,2.0,0,2,1.0,1,100,120,1,1,3,341,0,0
IMR,0,00277,IMR:00277:x:group054,0,5,4,2,Right,3,free_b3,free,1.0,free_level1,1,free_coeff_l1,0.08003482967615128,0.9800705909729004,0.08331374824047089,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00277,IMR:00277:x:group054,0,5,4,2,Right,4,free_b4,free,1.0,free_level1,2,free_coeff_l1,0.0,0.9800705909729004,0.0,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00277,IMR:00277:x:group054,0,5,4,2,Right,5,free_b5,free,1.0,free_level1,3,free_coeff_l1,0.28884565830230713,0.9800705909729004,-0.11049863696098328,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00277,IMR:00277:x:group054,0,5,4,2,Right,6,free_b6,free,1.0,free_level1,4,free_coeff_l1,0.08988485485315323,0.9800705909729004,0.5735252499580383,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00277,IMR:00277:x:group054,0,5,4,2,Right,7,free_b7,free,1.0,free_level1,5,free_coeff_l1,0.24344848096370697,0.9800705909729004,1.5533634424209595,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00277,IMR:00277:x:group054,0,5,4,2,Right,8,side_b0,side,,side,0,side_coeff,0.6981661319732666,-10.240612030029297,-8.354124069213867,,,0,8,,1,100,120,1,1,3,341,0,0
IMR,0,00277,IMR:00277:x:group054,0,5,4,2,Right,9,side_b1,side,,side,1,side_coeff,0.009797542355954647,-10.240612030029297,0.03421178460121155,,,0,8,,0,100,120,1,1,3,341,0,0
IMR,0,00277,IMR:00277:x:group054,0,5,4,2,Right,10,side_b2,side,,side,2,side_coeff,0.29203638434410095,-10.240612030029297,-22.401926040649414,,,0,8,,0,100,120,1,1,3,341,0,0
IMR,0,00278,IMR:00278:x:group055,0,5,4,2,Right,0,free_b0,free,0.0,free_level0,0,free_coeff_l0,0.21842515468597412,0.13062308728694916,0.5451751351356506,1.0,1.0,1,1,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00278,IMR:00278:x:group055,0,5,4,2,Right,1,free_b1,free,0.0,free_level0,1,free_coeff_l0,0.7815747857093811,0.13062308728694916,-0.1533060073852539,1.0,1.0,1,1,1.0,1,100,120,1,1,3,341,0,0
IMR,0,00278,IMR:00278:x:group055,0,5,4,2,Right,2,free_b2,free,1.0,free_level1,0,free_coeff_l1,0.2977861762046814,0.9800705909729004,0.8405078053474426,0.0,2.0,0,2,1.0,1,100,120,1,1,3,341,0,0
IMR,0,00278,IMR:00278:x:group055,0,5,4,2,Right,3,free_b3,free,1.0,free_level1,1,free_coeff_l1,0.08003482967615128,0.9800705909729004,0.08331374824047089,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00278,IMR:00278:x:group055,0,5,4,2,Right,4,free_b4,free,1.0,free_level1,2,free_coeff_l1,0.0,0.9800705909729004,0.0,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00278,IMR:00278:x:group055,0,5,4,2,Right,5,free_b5,free,1.0,free_level1,3,free_coeff_l1,0.28884565830230713,0.9800705909729004,-0.11049863696098328,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00278,IMR:00278:x:group055,0,5,4,2,Right,6,free_b6,free,1.0,free_level1,4,free_coeff_l1,0.08988485485315323,0.9800705909729004,0.5735252499580383,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00278,IMR:00278:x:group055,0,5,4,2,Right,7,free_b7,free,1.0,free_level1,5,free_coeff_l1,0.24344848096370697,0.9800705909729004,1.5533634424209595,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00278,IMR:00278:x:group055,0,5,4,2,Right,8,side_b0,side,,side,0,side_coeff,0.7066829800605774,-0.4628731310367584,11.398836135864258,,,0,8,,1,100,120,1,1,3,341,0,0
IMR,0,00278,IMR:00278:x:group055,0,5,4,2,Right,9,side_b1,side,,side,1,side_coeff,0.009468991309404373,-0.4628731310367584,-0.2289419174194336,,,0,8,,0,100,120,1,1,3,341,0,0
IMR,0,00278,IMR:00278:x:group055,0,5,4,2,Right,10,side_b2,side,,side,2,side_coeff,0.28384801745414734,-0.4628731310367584,-12.558515548706055,,,0,8,,0,100,120,1,1,3,341,0,0
IMR,0,00279,IMR:00279:x:group056,0,5,4,2,Right,0,free_b0,free,0.0,free_level0,0,free_coeff_l0,0.21842515468597412,0.13062308728694916,0.5451751351356506,1.0,1.0,1,1,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00279,IMR:00279:x:group056,0,5,4,2,Right,1,free_b1,free,0.0,free_level0,1,free_coeff_l0,0.7815747857093811,0.13062308728694916,-0.1533060073852539,1.0,1.0,1,1,1.0,1,100,120,1,1,3,341,0,0
IMR,0,00279,IMR:00279:x:group056,0,5,4,2,Right,2,free_b2,free,1.0,free_level1,0,free_coeff_l1,0.2977861762046814,0.9800705909729004,0.8405078053474426,0.0,2.0,0,2,1.0,1,100,120,1,1,3,341,0,0
IMR,0,00279,IMR:00279:x:group056,0,5,4,2,Right,3,free_b3,free,1.0,free_level1,1,free_coeff_l1,0.08003482967615128,0.9800705909729004,0.08331374824047089,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00279,IMR:00279:x:group056,0,5,4,2,Right,4,free_b4,free,1.0,free_level1,2,free_coeff_l1,0.0,0.9800705909729004,0.0,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00279,IMR:00279:x:group056,0,5,4,2,Right,5,free_b5,free,1.0,free_level1,3,free_coeff_l1,0.28884565830230713,0.9800705909729004,-0.11049863696098328,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00279,IMR:00279:x:group056,0,5,4,2,Right,6,free_b6,free,1.0,free_level1,4,free_coeff_l1,0.08988485485315323,0.9800705909729004,0.5735252499580383,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00279,IMR:00279:x:group056,0,5,4,2,Right,7,free_b7,free,1.0,free_level1,5,free_coeff_l1,0.24344848096370697,0.9800705909729004,1.5533634424209595,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00279,IMR:00279:x:group056,0,5,4,2,Right,8,side_b0,side,,side,0,side_coeff,0.6820225715637207,-7.3732008934021,14.862202644348145,,,0,8,,1,100,120,1,1,3,341,0,0
IMR,0,00279,IMR:00279:x:group056,0,5,4,2,Right,9,side_b1,side,,side,1,side_coeff,0.0008667914662510157,-7.3732008934021,-0.04866769164800644,,,0,8,,0,100,120,1,1,3,341,0,0
IMR,0,00279,IMR:00279:x:group056,0,5,4,2,Right,10,side_b2,side,,side,2,side_coeff,0.3171105682849884,-7.3732008934021,-36.93313980102539,,,0,8,,0,100,120,1,1,3,341,0,0
IMR,0,00280,IMR:00280:x:group057,0,5,4,2,Right,0,free_b0,free,0.0,free_level0,0,free_coeff_l0,0.21842515468597412,0.13062308728694916,0.5451751351356506,1.0,1.0,1,1,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00280,IMR:00280:x:group057,0,5,4,2,Right,1,free_b1,free,0.0,free_level0,1,free_coeff_l0,0.7815747857093811,0.13062308728694916,-0.1533060073852539,1.0,1.0,1,1,1.0,1,100,120,1,1,3,341,0,0
IMR,0,00280,IMR:00280:x:group057,0,5,4,2,Right,2,free_b2,free,1.0,free_level1,0,free_coeff_l1,0.2977861762046814,0.9800705909729004,0.8405078053474426,0.0,2.0,0,2,1.0,1,100,120,1,1,3,341,0,0
IMR,0,00280,IMR:00280:x:group057,0,5,4,2,Right,3,free_b3,free,1.0,free_level1,1,free_coeff_l1,0.08003482967615128,0.9800705909729004,0.08331374824047089,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00280,IMR:00280:x:group057,0,5,4,2,Right,4,free_b4,free,1.0,free_level1,2,free_coeff_l1,0.0,0.9800705909729004,0.0,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00280,IMR:00280:x:group057,0,5,4,2,Right,5,free_b5,free,1.0,free_level1,3,free_coeff_l1,0.28884565830230713,0.9800705909729004,-0.11049863696098328,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00280,IMR:00280:x:group057,0,5,4,2,Right,6,free_b6,free,1.0,free_level1,4,free_coeff_l1,0.08988485485315323,0.9800705909729004,0.5735252499580383,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00280,IMR:00280:x:group057,0,5,4,2,Right,7,free_b7,free,1.0,free_level1,5,free_coeff_l1,0.24344848096370697,0.9800705909729004,1.5533634424209595,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00280,IMR:00280:x:group057,0,5,4,2,Right,8,side_b0,side,,side,0,side_coeff,0.6800491809844971,-9.611651420593262,21.318206787109375,,,0,8,,1,100,120,1,1,3,341,0,0
IMR,0,00280,IMR:00280:x:group057,0,5,4,2,Right,9,side_b1,side,,side,1,side_coeff,0.000184234042535536,-9.611651420593262,-0.027638694271445274,,,0,8,,0,100,120,1,1,3,341,0,0
IMR,0,00280,IMR:00280:x:group057,0,5,4,2,Right,10,side_b2,side,,side,2,side_coeff,0.3197666108608246,-9.611651420593262,-50.125518798828125,,,0,8,,0,100,120,1,1,3,341,0,0
IMR,0,00281,IMR:00281:x:group058,0,5,4,2,Right,0,free_b0,free,0.0,free_level0,0,free_coeff_l0,0.21842515468597412,0.13062308728694916,0.5451751351356506,1.0,1.0,1,1,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00281,IMR:00281:x:group058,0,5,4,2,Right,1,free_b1,free,0.0,free_level0,1,free_coeff_l0,0.7815747857093811,0.13062308728694916,-0.1533060073852539,1.0,1.0,1,1,1.0,1,100,120,1,1,3,341,0,0
IMR,0,00281,IMR:00281:x:group058,0,5,4,2,Right,2,free_b2,free,1.0,free_level1,0,free_coeff_l1,0.2977861762046814,0.9800705909729004,0.8405078053474426,0.0,2.0,0,2,1.0,1,100,120,1,1,3,341,0,0
IMR,0,00281,IMR:00281:x:group058,0,5,4,2,Right,3,free_b3,free,1.0,free_level1,1,free_coeff_l1,0.08003482967615128,0.9800705909729004,0.08331374824047089,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00281,IMR:00281:x:group058,0,5,4,2,Right,4,free_b4,free,1.0,free_level1,2,free_coeff_l1,0.0,0.9800705909729004,0.0,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00281,IMR:00281:x:group058,0,5,4,2,Right,5,free_b5,free,1.0,free_level1,3,free_coeff_l1,0.28884565830230713,0.9800705909729004,-0.11049863696098328,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00281,IMR:00281:x:group058,0,5,4,2,Right,6,free_b6,free,1.0,free_level1,4,free_coeff_l1,0.08988485485315323,0.9800705909729004,0.5735252499580383,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00281,IMR:00281:x:group058,0,5,4,2,Right,7,free_b7,free,1.0,free_level1,5,free_coeff_l1,0.24344848096370697,0.9800705909729004,1.5533634424209595,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00281,IMR:00281:x:group058,0,5,4,2,Right,8,side_b0,side,,side,0,side_coeff,0.6863489151000977,-9.530243873596191,8.989014625549316,,,0,8,,1,100,120,1,1,3,341,0,0
IMR,0,00281,IMR:00281:x:group058,0,5,4,2,Right,9,side_b1,side,,side,1,side_coeff,0.0008486148435622454,-9.530243873596191,-0.06943904608488083,,,0,8,,0,100,120,1,1,3,341,0,0
IMR,0,00281,IMR:00281:x:group058,0,5,4,2,Right,10,side_b2,side,,side,2,side_coeff,0.3128024935722351,-9.530243873596191,-37.51030349731445,,,0,8,,0,100,120,1,1,3,341,0,0
IMR,0,00282,IMR:00282:x:group059,0,5,4,2,Right,0,free_b0,free,0.0,free_level0,0,free_coeff_l0,0.21842515468597412,0.13062308728694916,0.5451751351356506,1.0,1.0,1,1,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00282,IMR:00282:x:group059,0,5,4,2,Right,1,free_b1,free,0.0,free_level0,1,free_coeff_l0,0.7815747857093811,0.13062308728694916,-0.1533060073852539,1.0,1.0,1,1,1.0,1,100,120,1,1,3,341,0,0
IMR,0,00282,IMR:00282:x:group059,0,5,4,2,Right,2,free_b2,free,1.0,free_level1,0,free_coeff_l1,0.2977861762046814,0.9800705909729004,0.8405078053474426,0.0,2.0,0,2,1.0,1,100,120,1,1,3,341,0,0
IMR,0,00282,IMR:00282:x:group059,0,5,4,2,Right,3,free_b3,free,1.0,free_level1,1,free_coeff_l1,0.08003482967615128,0.9800705909729004,0.08331374824047089,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00282,IMR:00282:x:group059,0,5,4,2,Right,4,free_b4,free,1.0,free_level1,2,free_coeff_l1,0.0,0.9800705909729004,0.0,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00282,IMR:00282:x:group059,0,5,4,2,Right,5,free_b5,free,1.0,free_level1,3,free_coeff_l1,0.28884565830230713,0.9800705909729004,-0.11049863696098328,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00282,IMR:00282:x:group059,0,5,4,2,Right,6,free_b6,free,1.0,free_level1,4,free_coeff_l1,0.08988485485315323,0.9800705909729004,0.5735252499580383,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00282,IMR:00282:x:group059,0,5,4,2,Right,7,free_b7,free,1.0,free_level1,5,free_coeff_l1,0.24344848096370697,0.9800705909729004,1.5533634424209595,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00282,IMR:00282:x:group059,0,5,4,2,Right,8,side_b0,side,,side,0,side_coeff,0.6996994614601135,-7.54351282119751,10.57497787475586,,,0,8,,1,100,120,1,1,3,341,0,0
IMR,0,00282,IMR:00282:x:group059,0,5,4,2,Right,9,side_b1,side,,side,1,side_coeff,0.0014837348135188222,-7.54351282119751,-0.14206084609031677,,,0,8,,0,100,120,1,1,3,341,0,0
IMR,0,00282,IMR:00282:x:group059,0,5,4,2,Right,10,side_b2,side,,side,2,side_coeff,0.2988167703151703,-7.54351282119751,-33.06346130371094,,,0,8,,0,100,120,1,1,3,341,0,0
IMR,0,00283,IMR:00283:x:group060,0,5,4,2,Right,0,free_b0,free,0.0,free_level0,0,free_coeff_l0,0.21842515468597412,0.13062308728694916,0.5451751351356506,1.0,1.0,1,1,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00283,IMR:00283:x:group060,0,5,4,2,Right,1,free_b1,free,0.0,free_level0,1,free_coeff_l0,0.7815747857093811,0.13062308728694916,-0.1533060073852539,1.0,1.0,1,1,1.0,1,100,120,1,1,3,341,0,0
IMR,0,00283,IMR:00283:x:group060,0,5,4,2,Right,2,free_b2,free,1.0,free_level1,0,free_coeff_l1,0.2977861762046814,0.9800705909729004,0.8405078053474426,0.0,2.0,0,2,1.0,1,100,120,1,1,3,341,0,0
IMR,0,00283,IMR:00283:x:group060,0,5,4,2,Right,3,free_b3,free,1.0,free_level1,1,free_coeff_l1,0.08003482967615128,0.9800705909729004,0.08331374824047089,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00283,IMR:00283:x:group060,0,5,4,2,Right,4,free_b4,free,1.0,free_level1,2,free_coeff_l1,0.0,0.9800705909729004,0.0,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00283,IMR:00283:x:group060,0,5,4,2,Right,5,free_b5,free,1.0,free_level1,3,free_coeff_l1,0.28884565830230713,0.9800705909729004,-0.11049863696098328,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00283,IMR:00283:x:group060,0,5,4,2,Right,6,free_b6,free,1.0,free_level1,4,free_coeff_l1,0.08988485485315323,0.9800705909729004,0.5735252499580383,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00283,IMR:00283:x:group060,0,5,4,2,Right,7,free_b7,free,1.0,free_level1,5,free_coeff_l1,0.24344848096370697,0.9800705909729004,1.5533634424209595,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00283,IMR:00283:x:group060,0,5,4,2,Right,8,side_b0,side,,side,0,side_coeff,0.6838446259498596,-11.72048282623291,11.589058876037598,,,0,8,,1,100,120,1,1,3,341,0,0
IMR,0,00283,IMR:00283:x:group060,0,5,4,2,Right,9,side_b1,side,,side,1,side_coeff,0.0003211568982806057,-11.72048282623291,-0.0376833900809288,,,0,8,,0,100,120,1,1,3,341,0,0
IMR,0,00283,IMR:00283:x:group060,0,5,4,2,Right,10,side_b2,side,,side,2,side_coeff,0.3158341944217682,-11.72048282623291,-46.71282958984375,,,0,8,,0,100,120,1,1,3,341,0,0
IMR,0,00284,IMR:00284:x:group061,0,5,4,2,Right,0,free_b0,free,0.0,free_level0,0,free_coeff_l0,0.21842515468597412,0.13062308728694916,0.5451751351356506,1.0,1.0,1,1,0.0,0,100,120,1,2,4,341,0,0
IMR,0,00284,IMR:00284:x:group061,0,5,4,2,Right,1,free_b1,free,0.0,free_level0,1,free_coeff_l0,0.7815747857093811,0.13062308728694916,-0.1533060073852539,1.0,1.0,1,1,1.0,1,100,120,1,2,4,341,0,0
IMR,0,00284,IMR:00284:x:group061,0,5,4,2,Right,2,free_b2,free,1.0,free_level1,0,free_coeff_l1,0.2977861762046814,0.9800705909729004,0.8405078053474426,0.0,2.0,0,2,1.0,1,100,120,1,2,4,341,0,0
IMR,0,00284,IMR:00284:x:group061,0,5,4,2,Right,3,free_b3,free,1.0,free_level1,1,free_coeff_l1,0.08003482967615128,0.9800705909729004,0.08331374824047089,0.0,2.0,0,2,0.0,0,100,120,1,2,4,341,0,0
IMR,0,00284,IMR:00284:x:group061,0,5,4,2,Right,4,free_b4,free,1.0,free_level1,2,free_coeff_l1,0.0,0.9800705909729004,0.0,0.0,2.0,0,2,0.0,0,100,120,1,2,4,341,0,0
IMR,0,00284,IMR:00284:x:group061,0,5,4,2,Right,5,free_b5,free,1.0,free_level1,3,free_coeff_l1,0.28884565830230713,0.9800705909729004,-0.11049863696098328,0.0,2.0,0,2,0.0,0,100,120,1,2,4,341,0,0
IMR,0,00284,IMR:00284:x:group061,0,5,4,2,Right,6,free_b6,free,1.0,free_level1,4,free_coeff_l1,0.08988485485315323,0.9800705909729004,0.5735252499580383,0.0,2.0,0,2,0.0,0,100,120,1,2,4,341,0,0
IMR,0,00284,IMR:00284:x:group061,0,5,4,2,Right,7,free_b7,free,1.0,free_level1,5,free_coeff_l1,0.24344848096370697,0.9800705909729004,1.5533634424209595,0.0,2.0,0,2,0.0,0,100,120,1,2,4,341,0,0
IMR,0,00284,IMR:00284:x:group061,0,5,4,2,Right,8,side_b0,side,,side,0,side_coeff,0.6821349263191223,-7.500321865081787,25.19891929626465,,,0,8,,1,100,120,1,2,4,341,0,0
IMR,0,00284,IMR:00284:x:group061,0,5,4,2,Right,9,side_b1,side,,side,1,side_coeff,0.001056609209626913,-7.500321865081787,-0.04922579973936081,,,0,8,,0,100,120,1,2,4,341,0,0
IMR,0,00284,IMR:00284:x:group061,0,5,4,2,Right,10,side_b2,side,,side,2,side_coeff,0.31680843234062195,-7.500321865081787,-47.65066146850586,,,0,8,,0,100,120,1,2,4,341,0,0
IMR,0,00285,IMR:00285:x:group062,0,5,4,2,Right,0,free_b0,free,0.0,free_level0,0,free_coeff_l0,0.21842515468597412,0.13062308728694916,0.5451751351356506,1.0,1.0,1,1,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00285,IMR:00285:x:group062,0,5,4,2,Right,1,free_b1,free,0.0,free_level0,1,free_coeff_l0,0.7815747857093811,0.13062308728694916,-0.1533060073852539,1.0,1.0,1,1,1.0,1,100,120,1,1,3,341,0,0
IMR,0,00285,IMR:00285:x:group062,0,5,4,2,Right,2,free_b2,free,1.0,free_level1,0,free_coeff_l1,0.2977861762046814,0.9800705909729004,0.8405078053474426,0.0,2.0,0,2,1.0,1,100,120,1,1,3,341,0,0
IMR,0,00285,IMR:00285:x:group062,0,5,4,2,Right,3,free_b3,free,1.0,free_level1,1,free_coeff_l1,0.08003482967615128,0.9800705909729004,0.08331374824047089,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00285,IMR:00285:x:group062,0,5,4,2,Right,4,free_b4,free,1.0,free_level1,2,free_coeff_l1,0.0,0.9800705909729004,0.0,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00285,IMR:00285:x:group062,0,5,4,2,Right,5,free_b5,free,1.0,free_level1,3,free_coeff_l1,0.28884565830230713,0.9800705909729004,-0.11049863696098328,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00285,IMR:00285:x:group062,0,5,4,2,Right,6,free_b6,free,1.0,free_level1,4,free_coeff_l1,0.08988485485315323,0.9800705909729004,0.5735252499580383,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00285,IMR:00285:x:group062,0,5,4,2,Right,7,free_b7,free,1.0,free_level1,5,free_coeff_l1,0.24344848096370697,0.9800705909729004,1.5533634424209595,0.0,2.0,0,2,0.0,0,100,120,1,1,3,341,0,0
IMR,0,00285,IMR:00285:x:group062,0,5,4,2,Right,8,side_b0,side,,side,0,side_coeff,0.7086102366447449,1.0748494863510132,31.2575740814209,,,0,8,,1,100,120,1,1,3,341,0,0
IMR,0,00285,IMR:00285:x:group062,0,5,4,2,Right,9,side_b1,side,,side,1,side_coeff,0.002699540928006172,1.0748494863510132,-0.2516039311885834,,,0,8,,0,100,120,1,1,3,341,0,0
IMR,0,00285,IMR:00285:x:group062,0,5,4,2,Right,10,side_b2,side,,side,2,side_coeff,0.2886902987957001,1.0748494863510132,-27.781423568725586,,,0,8,,0,100,120,1,1,3,341,0,0
IMR,0,00286,IMR:00286:x:group063,0,5,4,2,Right,0,free_b0,free,0.0,free_level0,0,free_coeff_l0,0.21842515468597412,0.13062308728694916,0.5451751351356506,1.0,1.0,1,1,0.0,0,100,120,1,1,3,341,0,0
