group_id,subject,dataset_name,dataset_label,side_label,side_label_name,side_coeff_mean,side_coeff_abs_mean,side_recon_l1_mean,usage_b0,rep_b0,usage_b1,rep_b1,usage_b2,rep_b2
IMR:00346:x:group026,00346,IMR,0,2,Right,-0.0026437044143676758,0.0026437044143676758,7.3828514359775e-06,0.31934669613838196,-0.0008442582911811769,0.3114514946937561,-0.0008233856642618775,0.36920180916786194,-0.0009760604589246213
IMR:00350:x:group027,00350,IMR,0,1,Normal,-6.8517231941223145,6.8517231941223145,0.018208255991339684,0.10997269302606583,-0.7535024285316467,0.5309504866600037,-3.637925863265991,0.3590768277645111,-2.4602949619293213
IMR:00351:x:group028,00351,IMR,0,1,Normal,-4.608148097991943,4.608148097991943,0.012245104648172855,0.16428793966770172,-0.7570631504058838,0.4798368811607361,-2.2111594676971436,0.35587525367736816,-1.6399258375167847
IMR:00352:x:group029,00352,IMR,0,1,Normal,1.805807113647461,1.805807113647461,0.007844150997698307,0.13139887154102325,0.23728100955486298,0.2080485224723816,0.37569549679756165,0.6605526208877563,1.1928305625915527
IMR:00369:x:group030,00369,IMR,0,0,Left,10.097256660461426,10.097256660461426,0.06363341957330704,0.0022798320278525352,0.023020049557089806,0.006786060053855181,0.06852059066295624,0.9909341335296631,10.005716323852539
IMR:00370:x:group031,00370,IMR,0,0,Left,22.711824417114258,22.711824417114258,0.14443692564964294,1.0134366448255605e-06,2.30169953283621e-05,1.347447596344864e-05,0.0003060299204662442,0.9999854564666748,22.71149444580078
IMR:00373:x:group032,00373,IMR,0,2,Right,0.1133735254406929,0.1133735254406929,0.0003243203100282699,0.3066330850124359,0.03476407378911972,0.31070736050605774,0.03522598743438721,0.38265958428382874,0.04338346794247627
IMR:00380:x:group033,00380,IMR,0,1,Normal,-20.104448318481445,20.104448318481445,0.0451948419213295,0.009225631132721901,-0.18547622859477997,0.7070394158363342,-14.214637756347656,0.2837349772453308,-5.7043352127075195
IMR:00381:x:group034,00381,IMR,0,1,Normal,2.334588050842285,2.334588050842285,0.010687565430998802,0.12253664433956146,0.28607258200645447,0.17564581334590912,0.4100606143474579,0.701817512512207,1.638454794883728
IMR:00386:x:group035,00386,IMR,0,0,Left,15.076539039611816,15.076539039611816,0.09581956267356873,9.494941332377493e-05,0.0014315085718408227,0.0005507028545252979,0.008302693255245686,0.9993543028831482,15.066803932189941
IMR:00389:x:group036,00389,IMR,0,2,Right,0.046000681817531586,0.046000681817531586,0.0001278541167266667,0.32025593519210815,0.014731991104781628,0.3130370080471039,0.014399915933609009,0.36670708656311035,0.016868775710463524
IMR:00396:x:group037,00396,IMR,0,2,Right,0.01816105842590332,0.01816105842590332,5.029417297919281e-05,0.32385656237602234,0.005881577730178833,0.31156522035598755,0.005658354144543409,0.3645781874656677,0.006621125619858503
IMR:00402:x:group038,00402,IMR,0,0,Left,17.266098022460938,17.266098022460938,0.10978157818317413,2.7944237444899045e-05,0.00048248792882077396,0.0001965930568985641,0.0033943948801606894,0.9997754693031311,17.26222038269043
IMR:00406:x:group039,00406,IMR,0,2,Right,1.1260429620742798,1.1260429620742798,0.004456559661775827,0.16981448233127594,0.19121840596199036,0.23931702971458435,0.26948127150535583,0.5908684730529785,0.6653432846069336
IMR:00412:x:group040,00412,IMR,0,1,Normal,1.0519839525222778,1.0519839525222778,0.005611626897007227,0.03804381564259529,0.04002148285508156,0.13047930598258972,0.13726213574409485,0.8314768671989441,0.8747003078460693
IMR:00512:x:group041,00512,IMR,0,2,Right,-0.08181874454021454,0.08181874454021454,0.0002260195033159107,0.32173222303390503,-0.026323726400732994,0.314784973859787,-0.02575531043112278,0.363482803106308,-0.029739705845713615
IMR:00514:x:group042,00514,IMR,0,2,Right,-0.018835756927728653,0.018835756927728653,5.224764390732162e-05,0.32125934958457947,-0.00605116318911314,0.31312888860702515,-0.005898019764572382,0.3656117618083954,-0.006886574439704418
IMR:00521:x:group043,00521,IMR,0,2,Right,-0.12800990045070648,0.12800990045070648,0.00034841473097912967,0.33783218264579773,-0.043245863169431686,0.3074231743812561,-0.03935321047902107,0.35474467277526855,-0.04541083052754402
IMR:00551:x:group044,00551,IMR,0,1,Normal,-18.334321975708008,18.334321975708008,0.0420265831053257,0.012331699021160603,-0.2260933369398117,0.6955974698066711,-12.753308296203613,0.29207083582878113,-5.354920864105225
TT:740525:x:group000,740525,TT,1,1,Normal,2.8100738525390625,2.8100738525390625,0.03924354538321495,0.05976244434714317,-0.14923639595508575,0.21286825835704803,-1.1892259120941162,0.7273693084716797,4.148536205291748
TT:844753:x:group001,844753,TT,1,1,Normal,-10.170744895935059,10.170744895935059,0.025785719975829124,0.07343819737434387,-0.5495014190673828,0.580562949180603,-6.194255352020264,0.3459988832473755,-3.4269893169403076
TT:845408:x:group002,845408,TT,1,2,Right,-4.520960807800293,4.520960807800293,0.012836717069149017,0.0899505540728569,-0.394976943731308,0.41616079211235046,-2.497356653213501,0.4938886761665344,-1.6286273002624512
TT:847397:x:group003,847397,TT,1,0,Left,-3.607604742050171,3.607604742050171,0.019052846357226372,0.10685603320598602,-0.48756128549575806,0.40856215357780457,-2.3914217948913574,0.4845818281173706,-0.7286216616630554
TT:847397:x:group004,847397,TT,1,0,Left,-12.09727954864502,12.09727954864502,0.028243007138371468,0.03439832478761673,-0.41612616181373596,0.664380669593811,-8.037199020385742,0.30122101306915283,-3.6439547538757324
TT:850823:x:group005,850823,TT,1,1,Normal,-8.797341346740723,8.797341346740723,0.031227054074406624,0.05191366374492645,-0.18159903585910797,0.45719215273857117,-5.877355098724365,0.49089422821998596,-2.7383873462677
TT:850830:x:group006,850830,TT,1,0,Left,1.8224271535873413,1.8224271535873413,0.020023522898554802,0.1350397765636444,-0.18150225281715393,0.22126293182373047,-0.28092291951179504,0.6436972618103027,2.2848525047302246
TT:851367:x:group007,851367,TT,1,0,Left,1.7222505807876587,1.7222505807876587,0.03088993951678276,0.09366705268621445,-0.1695234477519989,0.22586961090564728,-1.107211709022522,0.6804633140563965,2.998985767364502
TT:851367:x:group008,851367,TT,1,0,Left,-2.1955771446228027,2.1955771446228027,0.022113222628831863,0.08865529298782349,-0.28852415084838867,0.34819138050079346,-2.2374401092529297,0.5631533265113831,0.3303871154785156
TT:851367:x:group009,851367,TT,1,0,Left,-7.299631118774414,7.299631118774414,0.020584682002663612,0.11577355861663818,-0.8451042771339417,0.4957774579524994,-3.618992567062378,0.3884490728378296,-2.8355350494384766
TT:861649:x:group010,861649,TT,1,1,Normal,-7.601785659790039,7.601785659790039,0.03863630071282387,0.03532099723815918,-0.3821866512298584,0.4570244550704956,-6.001465797424316,0.5076545476913452,-1.218132734298706
TT:861649:x:group011,861649,TT,1,1,Normal,10.999713897705078,10.999713897705078,0.0680384412407875,0.026703206822276115,0.12250061333179474,0.0408359169960022,0.18827857077121735,0.9324609041213989,10.688935279846191
