basis_index,fro_norm,l1_sum,mean_abs,max_abs,swap_cosine,swap_delta_l1_mean,diag_block_mass_ratio,offdiag_block_mass_ratio,around_left_left_mass_ratio,around_right_right_mass_ratio,mouth_left_left_mass_ratio,mouth_right_right_mass_ratio,around_lr_cross_mass_ratio,mouth_lr_cross_mass_ratio,around_to_mouth_mass_ratio
0,0.9999999403953552,16.495351791381836,0.0011648436775431037,0.12370571494102478,0.0033769463188946247,0.002195105655118823,0.12976075660486233,0.8702392888600194,0.0071019434089490685,0.014047236902662776,0.07625473859361107,0.03235683769963941,0.01576029549309555,0.19645002367166736,0.6580289696952566
1,1.0000001192092896,14.190351486206055,0.001002072705887258,0.24817253649234772,0.01003167312592268,0.001699779531918466,0.1452279774384105,0.8547720659607096,0.020787232921153052,0.01745171318857952,0.03791616702062319,0.06907286430805475,0.03741015334271209,0.48392685229850374,0.33343506031949377
2,1.0000001192092896,90.05885314941406,0.006359639577567577,0.04515500366687775,-0.2982524335384369,0.010640318505465984,0.23978238420477607,0.7602175759737233,0.03370924244855825,0.02713895321564763,0.10478316010925089,0.07415102843131931,0.05538061831476267,0.14836493705589177,0.5564720206030689
