,0,1,2,3,4
0,0.0,0.0,0.5641025641025641,0.0,0.4358974358974359
1,0.0,0.0,0.6818181818181818,0.0,0.3181818181818182
2,0.0,0.0,0.8648648648648649,0.0,0.13513513513513514
3,0.0,0.0,0.7647058823529411,0.0,0.23529411764705882
4,0.0,0.0,0.49230769230769234,0.0,0.5076923076923077
