,0,1,2,3,4
0,0.7692307692307693,0.20512820512820512,0.0,0.0,0.02564102564102564
1,0.22727272727272727,0.5681818181818182,0.13636363636363635,0.022727272727272728,0.045454545454545456
2,0.0,0.02702702702702703,0.963963963963964,0.0,0.009009009009009009
3,0.0,0.029411764705882353,0.11764705882352941,0.0,0.8529411764705882
4,0.0,0.046153846153846156,0.015384615384615385,0.03076923076923077,0.9076923076923077
