basis_index,fro_norm,l1_sum,mean_abs,max_abs,swap_cosine,swap_delta_l1_mean,diag_block_mass_ratio,offdiag_block_mass_ratio,around_left_left_mass_ratio,around_right_right_mass_ratio,mouth_left_left_mass_ratio,mouth_right_right_mass_ratio,around_lr_cross_mass_ratio,mouth_lr_cross_mass_ratio,around_to_mouth_mass_ratio
0,1.0,94.37030029296875,0.006664098706096411,0.029428843408823013,0.09337683767080307,0.008896300569176674,0.23190356822591146,0.768096415246423,0.020457369456534185,0.03415153249166137,0.06426573192119506,0.11302893435652085,0.06967037109838045,0.25709627636793625,0.44132976778010635
1,1.0,72.41790771484375,0.00511389784514904,0.04223743453621864,0.02027655765414238,0.0076003121212124825,0.10443895575709441,0.8955609864902687,0.008507952880790528,0.011350111533616154,0.04340530037453886,0.04117559096814887,0.08736720338955138,0.29841309114333225,0.5097806919573851
2,0.9999999403953552,96.50350952148438,0.006814738269895315,0.022542068734765053,-0.016643023118376732,0.009528436698019505,0.1943965155229369,0.8056034905498625,0.02583644473231489,0.019691913570656805,0.09750992930553308,0.05135822791443212,0.06710449826277848,0.2125478539112949,0.5259511383757891
