point_id,axis_position
317,-0.2557567059993744
120,0.06405219435691833
119,0.048776302486658096
118,0.040876857936382294
117,0.05354104936122894
111,0.07991653680801392
116,0.053049009293317795
123,-0.029961751773953438
147,-0.11007148772478104
187,-0.1267434060573578
36,-0.040807340294122696
101,0.005936149507761002
50,-0.03971400111913681
349,0.06405219435691833
348,0.048776302486658096
347,0.040876857936382294
346,0.05354104936122894
340,0.07991653680801392
345,0.053049009293317795
352,-0.029961751773953438
376,-0.11007148772478104
411,-0.1267434060573578
266,-0.040807340294122696
330,0.005936149507761002
280,-0.03971400111913681
32,-0.4203624427318573
208,-0.4434982240200043
199,-0.4495966136455536
140,-0.4675222337245941
171,-0.48909813165664673
175,-0.4961882531642914
262,-0.4203624427318573
428,-0.4434982240200043
369,-0.4675222337245941
396,-0.48909813165664673
