group_id,subject,dataset_name,dataset_label,side_label,side_label_name,side_coeff_mean,side_coeff_abs_mean,side_recon_l1_mean,usage_b0,rep_b0,usage_b1,rep_b1,usage_b2,rep_b2
IMR:00389:x:group036,00389,IMR,0,2,Right,-0.05899771302938461,0.05899771302938461,0.00016114907339215279,0.36675965785980225,-0.02163798175752163,0.2700441777706146,-0.0159319881349802,0.3631962239742279,-0.02142774686217308
IMR:00396:x:group037,00396,IMR,0,2,Right,-0.046945929527282715,0.046945929527282715,0.00012736573989968747,0.3642233908176422,-0.01709880493581295,0.27575594186782837,-0.012945619411766529,0.3600206971168518,-0.01690150611102581
IMR:00402:x:group038,00402,IMR,0,0,Left,22.200674057006836,22.200674057006836,0.14345254004001617,5.348482773115393e-06,0.00011873992480104789,6.046495400369167e-05,0.0013423627242445946,0.999934196472168,22.1992130279541
IMR:00406:x:group039,00406,IMR,0,2,Right,2.4449875354766846,2.4449875354766846,0.010775023140013218,0.15648195147514343,0.3825964331626892,0.1899360865354538,0.4643913507461548,0.653581976890564,1.5979998111724854
IMR:00412:x:group040,00412,IMR,0,1,Normal,-7.392707824707031,7.392707824707031,0.022795015946030617,0.09224770963191986,-0.6819603443145752,0.48243585228919983,-3.566507339477539,0.42531636357307434,-3.144239664077759
IMR:00512:x:group041,00512,IMR,0,2,Right,-0.06779137253761292,0.06779137253761292,0.0001839327742345631,0.33864036202430725,-0.02295689471065998,0.3011823892593384,-0.02041756734251976,0.360177218914032,-0.024416908621788025
IMR:00514:x:group042,00514,IMR,0,2,Right,-0.3066328167915344,0.3066328167915344,0.0008465874707326293,0.3167184889316559,-0.09711628407239914,0.31473854184150696,-0.0965091660618782,0.36854293942451477,-0.11300735920667648
IMR:00521:x:group043,00521,IMR,0,2,Right,-0.06260819733142853,0.06260819733142853,0.0001716723490972072,0.37810325622558594,-0.02367236278951168,0.25693055987358093,-0.01608595997095108,0.3649662137031555,-0.022849876433610916
IMR:00551:x:group044,00551,IMR,0,1,Normal,-18.85803985595703,18.85803985595703,0.07735423743724823,0.013828465715050697,-0.2607777714729309,0.38531234860420227,-7.266235828399658,0.6008592247962952,-11.331027030944824
TT:740525:x:group000,740525,TT,1,1,Normal,3.442622184753418,3.442622184753418,0.06850100308656693,0.023291699588298798,-0.10281598567962646,0.15680091083049774,-1.7812104225158691,0.8199073672294617,5.326649188995361
TT:844753:x:group001,844753,TT,1,1,Normal,-17.22369956970215,17.22369956970215,0.07141626626253128,0.04258918762207031,-0.4399084150791168,0.38216710090637207,-6.305483341217041,0.5752437710762024,-10.478307723999023
TT:845408:x:group002,845408,TT,1,2,Right,-8.659882545471191,8.659882545471191,0.03284797817468643,0.06841111183166504,-0.4433567225933075,0.37764859199523926,-3.763883352279663,0.5539402961730957,-4.452642440795898
TT:847397:x:group003,847397,TT,1,0,Left,-5.2243242263793945,5.2243242263793945,0.04034579545259476,0.07029204070568085,-0.5257078409194946,0.3106928765773773,-2.9664101600646973,0.6190150380134583,-1.732206106185913
TT:847397:x:group004,847397,TT,1,0,Left,-14.117020606994629,14.117020606994629,0.05153902992606163,0.03250917047262192,-0.45893263816833496,0.44398918747901917,-6.2678046226501465,0.5235016345977783,-7.390283584594727
TT:850823:x:group005,850823,TT,1,1,Normal,-17.37535285949707,17.37535285949707,0.10002384334802628,0.02045605331659317,0.03603683039546013,0.21518699824810028,-5.083404064178467,0.7643569111824036,-12.327984809875488
TT:850830:x:group006,850830,TT,1,0,Left,1.8054356575012207,1.8054356575012207,0.03744226694107056,0.08474229276180267,-0.40537843108177185,0.19533056020736694,-0.9295478463172913,0.719927191734314,3.14036226272583
TT:851367:x:group007,851367,TT,1,0,Left,1.9534122943878174,1.9534122943878174,0.05064625293016434,0.07994479686021805,-0.0781760960817337,0.17087751626968384,-1.28423011302948,0.7491776943206787,3.3158180713653564
TT:851367:x:group008,851367,TT,1,0,Left,-4.062143802642822,4.062143802642822,0.04227076470851898,0.0406012237071991,-0.16127058863639832,0.25067028403282166,-2.7734932899475098,0.7087284922599792,-1.1273804903030396
TT:851367:x:group009,851367,TT,1,0,Left,-8.5413179397583,8.5413179397583,0.031465303152799606,0.102244533598423,-0.8733030557632446,0.3684401512145996,-3.1469645500183105,0.5293152928352356,-4.521049976348877
TT:861649:x:group010,861649,TT,1,1,Normal,-12.624598503112793,12.624598503112793,0.0977817177772522,0.012863624840974808,-0.20395024120807648,0.2488608956336975,-5.198617458343506,0.7382754683494568,-7.222029685974121
TT:861649:x:group011,861649,TT,1,1,Normal,16.387908935546875,16.387908935546875,0.10346531867980957,0.03586215525865555,0.16509853303432465,0.05152164399623871,0.2372422069311142,0.9126161932945251,15.985567092895508
