basis_index,fro_norm,l1_sum,mean_abs,max_abs,swap_cosine,swap_delta_l1_mean,diag_block_mass_ratio,offdiag_block_mass_ratio,around_left_left_mass_ratio,around_right_right_mass_ratio,mouth_left_left_mass_ratio,mouth_right_right_mass_ratio,around_lr_cross_mass_ratio,mouth_lr_cross_mass_ratio,around_to_mouth_mass_ratio
0,1.0000001192092896,15.271422386169434,0.0010784141486510634,0.15804609656333923,0.002162222284823656,0.002037351718172431,0.10615434611805406,0.8938456766452393,0.008848178161944303,0.012220761847791145,0.0643860595121566,0.020699346596162016,0.01890626767805139,0.2133103219330395,0.6616290870341484
1,1.0,11.498003959655762,0.0008119486155919731,0.2519479990005493,0.0019133873283863068,0.0014299617614597082,0.13653903627571515,0.8634609615585905,0.017371132174574134,0.013146399126925482,0.026569111149915565,0.07945239382429997,0.04284147681458079,0.5434603033245139,0.2771591814194958
2,1.0,91.50926208496094,0.006462062243372202,0.027645155787467957,-0.3246265947818756,0.01084939856082201,0.2183884011936463,0.7816116481997474,0.02849719287230288,0.026512708906716646,0.09597988693916472,0.06739861247546204,0.0609169071422543,0.16956972046207788,0.5511250205954152
