point_id,axis_position
0,-1.8161479264922065e-11
1,0.12531068921089172
2,0.3111846446990967
3,0.46244820952415466
4,0.5199999809265137
5,0.4624481797218323
6,0.3111846446990967
7,0.12531067430973053
8,0.0
9,-0.12531067430973053
10,-0.3111846446990967
11,-0.4624481797218323
12,-0.5199999809265137
13,-0.46244820952415466
14,-0.3111846446990967
15,-0.12531068921089172
