group_id,subject,dataset_name,dataset_label,side_label,side_label_name,side_coeff_mean,side_coeff_abs_mean,side_recon_l1_mean,usage_b0,rep_b0,usage_b1,rep_b1,usage_b2,rep_b2
IMR:00312:x:group015,00312,IMR,0,0,Left,-0.02258877642452717,0.02258877642452717,4.643056672648527e-05,0.3439885079860687,-0.007770279422402382,0.3158496618270874,-0.0071346573531627655,0.34016188979148865,-0.007683841045945883
IMR:00321:x:group016,00321,IMR,0,0,Left,-0.0070335753262043,0.0070335753262043,1.447898739570519e-05,0.3514346182346344,-0.002471841871738434,0.3103000819683075,-0.0021825190633535385,0.3382652997970581,-0.0023792143911123276
IMR:00323:x:group017,00323,IMR,0,0,Left,-0.04213881492614746,0.04213881492614746,8.66952832438983e-05,0.3488449156284332,-0.014699911698698997,0.31392204761505127,-0.01322830282151699,0.3372330367565155,-0.014210600405931473
IMR:00327:x:group018,00327,IMR,0,2,Right,-0.10894662141799927,0.10894662141799927,0.00022355973487719893,0.3350338339805603,-0.036500804126262665,0.32569196820259094,-0.035483039915561676,0.33927422761917114,-0.036962781101465225
IMR:00330:x:group019,00330,IMR,0,2,Right,-0.15293052792549133,0.15293052792549133,0.00031334615778177977,0.32621559500694275,-0.04988832399249077,0.32531341910362244,-0.04975035414099693,0.3484709858894348,-0.05329185351729393
IMR:00337:x:group020,00337,IMR,0,2,Right,-0.14792096614837646,0.14792096614837646,0.0003031971282325685,0.32841089367866516,-0.048578858375549316,0.3239889442920685,-0.04792475700378418,0.34760019183158875,-0.05141735449433327
IMR:00338:x:group021,00338,IMR,0,2,Right,-0.13481979072093964,0.13481979072093964,0.00027647297247312963,0.3311900198459625,-0.04465096816420555,0.3240909278392792,-0.043693870306015015,0.3447190523147583,-0.04647495225071907
IMR:00341:x:group022,00341,IMR,0,2,Right,-0.10715566575527191,0.10715566575527191,0.000219783847569488,0.3324200510978699,-0.03562069311738014,0.3264566957950592,-0.034981682896614075,0.3411232531070709,-0.036553289741277695
IMR:00343:x:group023,00343,IMR,0,2,Right,-0.14537407457828522,0.14537407457828522,0.00029796065064147115,0.32809025049209595,-0.047695815563201904,0.3239634931087494,-0.0470958948135376,0.3479462265968323,-0.05058236047625542
IMR:00344:x:group024,00344,IMR,0,2,Right,-0.10472052544355392,0.10472052544355392,0.00021507464407477528,0.33976566791534424,-0.03558043763041496,0.32029280066490173,-0.033541228622198105,0.3399415910243988,-0.035598862916231155
