basis_index,basis_name,global_std,global_mean
0,b0,1.1922526436246461,-0.5440007646482362
1,b1,0.0044561044942962496,-0.0026682323574659054
2,b4,0.0029797975314338762,0.003733201947789842
3,b5,0.003291287282206016,0.007638224277296996
4,b6,0.018024715423145578,0.01003013766898401
5,b8,0.20525113498876382,-0.12794666269782248
6,b9,3.2757023793124165,-2.3267514453384446
7,b10,13.592889651280217,2.773403964907427
