group_id,subject,dataset_name,dataset_label,side_label,side_label_name,side_coeff_mean,side_coeff_abs_mean,side_recon_l1_mean,usage_b0,rep_b0,usage_b1,rep_b1,usage_b2,rep_b2
IMR:00310:x:group014,00310,IMR,0,0,Left,28.887954711914062,28.887954711914062,0.185684934258461,6.545494102283556e-08,1.890859380182519e-06,1.2659334061027039e-06,3.657022534753196e-05,0.9999986886978149,28.887916564941406
IMR:00312:x:group015,00312,IMR,0,0,Left,31.478965759277344,31.478965759277344,0.2023395299911499,1.836160556933919e-08,5.780043466074858e-07,4.4380161057233636e-07,1.3970416148367804e-05,0.9999995231628418,31.47895050048828
IMR:00321:x:group016,00321,IMR,0,0,Left,34.14814376831055,34.14814376831055,0.2194964587688446,3.2745459677130384e-09,1.1181966641515828e-07,1.1062618199275676e-07,3.777678784899763e-06,0.9999998807907104,34.14813995361328
IMR:00323:x:group017,00323,IMR,0,0,Left,24.749784469604492,24.749784469604492,0.1590844839811325,7.332284894800978e-07,1.8147247828892432e-05,8.61025728227105e-06,0.00021310201555024832,0.999990701675415,24.749553680419922
IMR:00327:x:group018,00327,IMR,0,2,Right,-0.4696655869483948,0.4696655869483948,0.0012887873454019427,0.267671138048172,-0.1257159262895584,0.33356937766075134,-0.15666605532169342,0.39875951409339905,-0.18728362023830414
IMR:00330:x:group019,00330,IMR,0,2,Right,-0.051879338920116425,0.051879338920116425,0.00013545014371629804,0.34927162528038025,-0.01811998151242733,0.2779528498649597,-0.014420010149478912,0.37277549505233765,-0.019339345395565033
IMR:00337:x:group020,00337,IMR,0,2,Right,-0.06325968354940414,0.06325968354940414,0.00016248863539658487,0.3436172604560852,-0.021737119182944298,0.29010656476020813,-0.018352050334215164,0.3662761449813843,-0.023170512169599533
IMR:00338:x:group021,00338,IMR,0,2,Right,-0.014943769201636314,0.014943769201636314,3.851133442367427e-05,0.3288780748844147,-0.004914678167551756,0.3026621639728546,-0.004522913601249456,0.36845970153808594,-0.005506176967173815
IMR:00341:x:group022,00341,IMR,0,2,Right,-0.8464516401290894,0.8464516401290894,0.002257167361676693,0.29484042525291443,-0.2495681643486023,0.3203827440738678,-0.27118849754333496,0.38477686047554016,-0.3256950080394745
IMR:00343:x:group023,00343,IMR,0,2,Right,-0.05139040946960449,0.05139040946960449,0.0001303497119806707,0.34201350808143616,-0.01757621392607689,0.29680335521698,-0.015252846293151379,0.36118319630622864,-0.01856135204434395
IMR:00344:x:group024,00344,IMR,0,2,Right,-0.5788065195083618,0.5788065195083618,0.0015304724220186472,0.29939568042755127,-0.17329217493534088,0.3196965754032135,-0.18504245579242706,0.3809078335762024,-0.22047193348407745
IMR:00345:x:group025,00345,IMR,0,2,Right,-0.1202586218714714,0.1202586218714714,0.0003276602365076542,0.2949165105819702,-0.03546625375747681,0.3109591603279114,-0.03739551827311516,0.3941243886947632,-0.04739685729146004
IMR:00346:x:group026,00346,IMR,0,2,Right,0.006489735096693039,0.006489735096693039,1.7175107132061385e-05,0.33902978897094727,0.0022002134937793016,0.28188225626945496,0.0018293411703780293,0.3790879249572754,0.002460180316120386
IMR:00350:x:group027,00350,IMR,0,1,Normal,-6.9045023918151855,6.9045023918151855,0.01934172213077545,0.12471421808004379,-0.8610896468162537,0.45953381061553955,-3.1728522777557373,0.41575196385383606,-2.87056040763855
