group_id,subject,dataset_name,dataset_label,side_label,side_label_name,side_coeff_mean,side_coeff_abs_mean,side_recon_l1_mean,usage_b0,rep_b0,usage_b1,rep_b1,usage_b2,rep_b2
IMR:00305:x:group012,00305,IMR,0,0,Left,-0.01139012724161148,0.01139012724161148,2.3631053409189917e-05,0.3589036464691162,-0.0040879580192267895,0.31163036823272705,-0.003549509448930621,0.3294660151004791,-0.00375265977345407
IMR:00310:x:group014,00310,IMR,0,0,Left,-0.03781665861606598,0.03781665861606598,7.842689956305549e-05,0.35696595907211304,-0.013499259948730469,0.3148916959762573,-0.011908152140676975,0.32814234495162964,-0.01240924745798111
IMR:00312:x:group015,00312,IMR,0,0,Left,-0.010331306606531143,0.010331306606531143,2.1408146494650282e-05,0.3527795672416687,-0.00364467385224998,0.31356245279312134,-0.0032395098824054003,0.3336579203605652,-0.003447122173383832
IMR:00321:x:group016,00321,IMR,0,0,Left,-0.0015850365161895752,0.0015850365161895752,3.2881428069231333e-06,0.3583848476409912,-0.0005680530448444188,0.31078049540519714,-0.000492598454002291,0.33083465695381165,-0.0005243850173428655
IMR:00323:x:group017,00323,IMR,0,0,Left,-0.03563821315765381,0.03563821315765381,7.387726509477943e-05,0.3547956347465515,-0.012644282542169094,0.31484055519104004,-0.011220354586839676,0.33036381006240845,-0.011773576028645039
IMR:00327:x:group018,00327,IMR,0,2,Right,-0.1003454178571701,0.1003454178571701,0.00020747010421473533,0.34119105339050293,-0.03423696011304855,0.3262401223182678,-0.032736700028181076,0.33256882429122925,-0.033371757715940475
IMR:00330:x:group019,00330,IMR,0,2,Right,-0.10753108561038971,0.10753108561038971,0.00022209050075616688,0.33557748794555664,-0.036085013300180435,0.3224206268787384,-0.03467024117708206,0.34200185537338257,-0.03677583113312721
IMR:00337:x:group020,00337,IMR,0,2,Right,-0.1132010668516159,0.1132010668516159,0.00023382338986266404,0.3360911011695862,-0.03804587200284004,0.32269465923309326,-0.036529380828142166,0.34121429920196533,-0.038625821471214294
IMR:00338:x:group021,00338,IMR,0,2,Right,-0.09962934255599976,0.09962934255599976,0.00020588368352036923,0.33856430649757385,-0.03373093903064728,0.3225780129432678,-0.03213823586702347,0.3388577103614807,-0.03376017138361931
IMR:00341:x:group022,00341,IMR,0,2,Right,-0.09640493243932724,0.09640493243932724,0.00019920189515687525,0.33783769607543945,-0.032569218426942825,0.3279915452003479,-0.031620003283023834,0.33417072892189026,-0.03221570700407028
